torneo,año,jornada,local,visita,marcador,estadio,fecha,resultado
clausura,2021,16,Toluca,América,3-1,Nemesio Díez,2021-04-26,L
clausura,2021,16,Querétaro,FC Juárez,1-0,Estadio Corregidora,2021-04-26,L
clausura,2021,16,Pachuca,Santos Laguna,1-0,Estadio Miguel Hidalgo,2021-04-27,L
clausura,2021,17,Atl. San Luis,Pachuca,1-5,Alfonso Lastras Ramírez,2021-04-30,V
clausura,2021,17,Necaxa,Atlas Guadalajara,1-5,Estadio Victoria de Aguascalientes,2021-05-01,V
clausura,2021,17,FC Juárez,Toluca,1-0,Estadio Olímpico Benito Juárez,2021-05-01,L
clausura,2021,17,Chivas Guadalajara,Tigres UANL,0-0,Estadio Akron,2021-05-02,X
clausura,2021,17,León,Querétaro,2-1,Estadio León (Nou Camp),2021-05-02,L
clausura,2021,17,Cruz Azul,Tijuana,1-1,Estadio Azteca,2021-05-02,X
clausura,2021,17,Monterrey,Mazatlán,1-0,BBVA Bancomer,2021-05-02,L
clausura,2021,17,Santos Laguna,Puebla,0-0,Nuevo Estadio Corona,2021-05-03,X
clausura,2021,17,Pumas UNAM,América,0-1,Olímpico de Universitario,2021-05-03,V
apertura,2022,1,Querétaro,América,0-0,Estadio Corregidora,2021-07-23,X
apertura,2022,1,Necaxa,Santos Laguna,0-3,Estadio Victoria de Aguascalientes,2021-07-24,V
apertura,2022,1,FC Juárez,Toluca,1-3,Estadio Olímpico Benito Juárez,2021-07-24,V
apertura,2022,1,Pachuca,León,4-0,Estadio Miguel Hidalgo,2021-07-24,L
apertura,2022,1,Chivas Guadalajara,Atl. San Luis,1-2,Estadio Akron,2021-07-25,V
apertura,2022,1,Pumas UNAM,Atlas Guadalajara,0-0,Olímpico de Universitario,2021-07-25,X
apertura,2022,1,Monterrey,Puebla,1-1,BBVA Bancomer,2021-07-26,X
apertura,2022,1,Tijuana,Tigres UANL,1-2,Estadio Caliente,2021-07-26,V
apertura,2022,1,Cruz Azul,Mazatlán,0-2,Estadio Azteca,2021-07-27,V
apertura,2022,2,Mazatlán,Pachuca,2-1,Estadio de Mazatlán,2021-07-31,L
apertura,2022,2,Puebla,Chivas Guadalajara,0-2,Cuauhtémoc,2021-07-31,V
apertura,2022,2,León,Tijuana,2-1,Estadio León (Nou Camp),2021-08-01,L
apertura,2022,2,América,Necaxa,2-1,Estadio Azteca,2021-08-01,L
apertura,2022,2,Monterrey,Pumas UNAM,2-0,BBVA Bancomer,2021-08-01,L
apertura,2022,2,Atlas Guadalajara,FC Juárez,2-0,Estadio Jalisco,2021-08-01,L
apertura,2022,2,Toluca,Tigres UANL,3-1,Nemesio Díez,2021-08-01,L
apertura,2022,2,Santos Laguna,Cruz Azul,1-1,Nuevo Estadio Corona,2021-08-02,X
apertura,2022,2,Atl. San Luis,Querétaro,1-1,Alfonso Lastras Ramírez,2021-08-03,X
apertura,2022,3,Querétaro,León,0-1,Estadio Corregidora,2021-08-06,V
apertura,2022,3,Mazatlán,Monterrey,1-1,Estadio de Mazatlán,2021-08-07,X
apertura,2022,3,Necaxa,Cruz Azul,1-2,Estadio Victoria de Aguascalientes,2021-08-07,V
apertura,2022,3,Tijuana,Toluca,0-2,Estadio Caliente,2021-08-07,V
apertura,2022,3,Chivas Guadalajara,FC Juárez,2-2,Estadio Akron,2021-08-08,X
apertura,2022,3,América,Puebla,2-0,Estadio Azteca,2021-08-08,L
apertura,2022,3,Tigres UANL,Santos Laguna,1-1,Estadio Universitario de Nuevo León,2021-08-08,X
apertura,2022,3,Pumas UNAM,Atl. San Luis,1-3,Olímpico de Universitario,2021-08-08,V
apertura,2022,3,Pachuca,Atlas Guadalajara,0-1,Estadio Miguel Hidalgo,2021-08-10,V
apertura,2022,4,Atl. San Luis,Necaxa,0-2,Alfonso Lastras Ramírez,2021-08-13,V
apertura,2022,4,Puebla,Tigres UANL,1-1,Cuauhtémoc,2021-08-14,X
apertura,2022,4,FC Juárez,Tijuana,1-1,Estadio Olímpico Benito Juárez,2021-08-14,X
apertura,2022,4,Pumas UNAM,Querétaro,0-0,Olímpico de Universitario,2021-08-15,X
apertura,2022,4,León,Mazatlán,3-0,Estadio León (Nou Camp),2021-08-15,L
apertura,2022,4,Cruz Azul,Toluca,4-0,Estadio Azteca,2021-08-15,L
apertura,2022,4,Monterrey,Pachuca,3-1,BBVA Bancomer,2021-08-15,L
apertura,2022,4,Atlas Guadalajara,América,0-1,Estadio Jalisco,2021-08-16,V
apertura,2022,4,Santos Laguna,Chivas Guadalajara,0-0,Nuevo Estadio Corona,2021-08-16,X
apertura,2022,5,Toluca,Mazatlán,2-2,Nemesio Díez,2021-08-18,X
apertura,2022,5,Tigres UANL,Querétaro,3-0,Estadio Universitario de Nuevo León,2021-08-18,L
apertura,2022,5,Necaxa,Pumas UNAM,3-0,Estadio Victoria de Aguascalientes,2021-08-18,L
apertura,2022,5,Tijuana,Puebla,1-1,Estadio Caliente,2021-08-18,X
apertura,2022,5,Cruz Azul,Monterrey,1-1,Estadio Azteca,2021-08-19,X
apertura,2022,5,Santos Laguna,Atlas Guadalajara,1-1,Nuevo Estadio Corona,2021-08-19,X
apertura,2022,5,Chivas Guadalajara,León,0-3,Estadio Akron,2021-08-19,V
apertura,2022,5,FC Juárez,América,1-2,Estadio Olímpico Benito Juárez,2021-08-19,V
apertura,2022,5,Pachuca,Atl. San Luis,0-0,Estadio Miguel Hidalgo,2021-11-04,X
apertura,2022,6,Mazatlán,Tigres UANL,0-3,Estadio de Mazatlán,2021-08-21,V
apertura,2022,6,Atlas Guadalajara,Toluca,0-0,Estadio Jalisco,2021-08-22,X
apertura,2022,6,León,Santos Laguna,1-1,Estadio León (Nou Camp),2021-08-22,X
apertura,2022,6,Atl. San Luis,Cruz Azul,0-0,Alfonso Lastras Ramírez,2021-08-22,X
apertura,2022,6,Monterrey,Chivas Guadalajara,0-0,BBVA Bancomer,2021-08-22,X
apertura,2022,6,Pumas UNAM,Puebla,2-0,Olímpico de Universitario,2021-08-22,L
apertura,2022,6,América,Tijuana,2-0,Estadio Azteca,2021-08-23,L
apertura,2022,6,Necaxa,FC Juárez,1-0,Estadio Victoria de Aguascalientes,2021-08-23,L
apertura,2022,6,Querétaro,Pachuca,0-2,Estadio Corregidora,2021-08-23,V
apertura,2022,7,Mazatlán,Atl. San Luis,2-2,Estadio de Mazatlán,2021-08-28,X
apertura,2022,7,Puebla,Querétaro,1-0,Cuauhtémoc,2021-08-28,L
apertura,2022,7,Tijuana,Monterrey,2-2,Estadio Caliente,2021-08-28,X
apertura,2022,7,Chivas Guadalajara,Necaxa,2-1,Estadio Akron,2021-08-29,L
apertura,2022,7,Tigres UANL,Atlas Guadalajara,1-1,Estadio Universitario de Nuevo León,2021-08-29,X
apertura,2022,7,León,América,1-1,Estadio León (Nou Camp),2021-08-29,X
apertura,2022,7,Toluca,Pumas UNAM,2-1,Nemesio Díez,2021-08-29,L
apertura,2022,7,Santos Laguna,FC Juárez,2-0,Nuevo Estadio Corona,2021-08-30,L
apertura,2022,7,Cruz Azul,Pachuca,1-1,Estadio Azteca,2021-08-30,X
apertura,2022,8,Puebla,Atl. San Luis,2-2,Cuauhtémoc,2021-09-11,X
apertura,2022,8,FC Juárez,Cruz Azul,2-1,Estadio Olímpico Benito Juárez,2021-09-11,L
apertura,2022,8,Tijuana,Santos Laguna,2-1,Estadio Caliente,2021-09-11,L
apertura,2022,8,Atlas Guadalajara,Monterrey,2-1,Estadio Jalisco,2021-09-12,L
apertura,2022,8,Tigres UANL,León,2-2,Estadio Universitario de Nuevo León,2021-09-12,X
apertura,2022,8,América,Mazatlán,2-0,Estadio Azteca,2021-09-12,L
apertura,2022,8,Pumas UNAM,Chivas Guadalajara,0-0,Olímpico de Universitario,2021-09-13,X
apertura,2022,8,Querétaro,Necaxa,3-0,Estadio Corregidora,2021-09-13,L
apertura,2022,8,Pachuca,Toluca,1-2,Estadio Miguel Hidalgo,2021-09-14,V
apertura,2022,9,Atl. San Luis,Tijuana,4-1,Alfonso Lastras Ramírez,2021-09-17,L
apertura,2022,9,Necaxa,Atlas Guadalajara,0-3,Estadio Victoria de Aguascalientes,2021-09-18,V
apertura,2022,9,León,FC Juárez,0-1,Estadio León (Nou Camp),2021-09-19,V
apertura,2022,9,Toluca,América,3-1,Nemesio Díez,2021-09-19,L
apertura,2022,9,Mazatlán,Pumas UNAM,2-2,Estadio de Mazatlán,2021-09-19,X
apertura,2022,9,Chivas Guadalajara,Pachuca,1-0,Estadio Akron,2021-09-19,L
apertura,2022,9,Cruz Azul,Querétaro,2-0,Estadio Azteca,2021-09-20,L
apertura,2022,9,Monterrey,Tigres UANL,2-0,BBVA Bancomer,2021-09-20,L
apertura,2022,9,Santos Laguna,Puebla,1-1,Nuevo Estadio Corona,2021-09-20,X
apertura,2022,10,Pachuca,Necaxa,1-0,Estadio Miguel Hidalgo,2021-09-24,L
apertura,2022,10,Puebla,Cruz Azul,1-1,Cuauhtémoc,2021-09-25,X
apertura,2022,10,Tijuana,Mazatlán,0-0,Estadio Caliente,2021-09-25,X
apertura,2022,10,Atlas Guadalajara,León,2-0,Estadio Jalisco,2021-09-26,L
apertura,2022,10,Tigres UANL,Pumas UNAM,0-0,Estadio Universitario de Nuevo León,2021-09-26,X
apertura,2022,10,América,Chivas Guadalajara,0-0,Estadio Azteca,2021-09-26,X
apertura,2022,10,Toluca,Atl. San Luis,1-2,Nemesio Díez,2021-09-26,V
apertura,2022,10,Santos Laguna,Monterrey,1-2,Nuevo Estadio Corona,2021-09-27,V
apertura,2022,10,FC Juárez,Querétaro,0-0,Estadio Olímpico Benito Juárez,2021-10-09,X
apertura,2022,11,Monterrey,Toluca,2-0,BBVA Bancomer,2021-09-23,L
apertura,2022,11,Necaxa,Tijuana,3-0,Estadio Victoria de Aguascalientes,2021-09-29,L
apertura,2022,11,Mazatlán,FC Juárez,3-1,Estadio de Mazatlán,2021-09-29,L
apertura,2022,11,Atlas Guadalajara,Puebla,0-1,Estadio Jalisco,2021-09-29,V
apertura,2022,11,Pachuca,América,1-1,Estadio Miguel Hidalgo,2021-09-29,X
apertura,2022,11,Atl. San Luis,Tigres UANL,0-3,Alfonso Lastras Ramírez,2021-09-30,V
apertura,2022,11,Querétaro,Chivas Guadalajara,1-0,Estadio Corregidora,2021-09-30,L
apertura,2022,11,Cruz Azul,León,0-1,Estadio Azteca,2021-11-04,V
apertura,2022,11,Pumas UNAM,Santos Laguna,0-3,Olímpico de Universitario,2021-11-05,V
apertura,2022,12,Puebla,Pachuca,1-2,Cuauhtémoc,2021-10-02,V
apertura,2022,12,FC Juárez,Monterrey,3-1,Estadio Olímpico Benito Juárez,2021-10-02,L
apertura,2022,12,León,Atl. San Luis,0-0,Estadio León (Nou Camp),2021-10-03,X
apertura,2022,12,Santos Laguna,Mazatlán,1-0,Nuevo Estadio Corona,2021-10-03,L
apertura,2022,12,Chivas Guadalajara,Atlas Guadalajara,0-1,Estadio Akron,2021-10-03,V
apertura,2022,12,Toluca,Querétaro,1-1,Nemesio Díez,2021-10-03,X
apertura,2022,12,América,Pumas UNAM,2-0,Estadio Azteca,2021-10-04,L
apertura,2022,12,Tigres UANL,Necaxa,0-0,Estadio Universitario de Nuevo León,2021-10-04,X
apertura,2022,12,Tijuana,Cruz Azul,0-1,Estadio Caliente,2021-10-04,V
apertura,2022,13,Querétaro,Tijuana,1-1,Estadio Corregidora,2021-10-15,X
apertura,2022,13,Necaxa,Puebla,0-1,Estadio Victoria de Aguascalientes,2021-10-16,V
apertura,2022,13,Mazatlán,Atlas Guadalajara,1-0,Estadio de Mazatlán,2021-10-16,L
apertura,2022,13,Monterrey,León,0-1,BBVA Bancomer,2021-10-17,V
apertura,2022,13,Atl. San Luis,América,0-1,Alfonso Lastras Ramírez,2021-10-17,V
apertura,2022,13,Pachuca,Santos Laguna,1-1,Estadio Miguel Hidalgo,2021-10-17,X
apertura,2022,13,Cruz Azul,Tigres UANL,1-1,Estadio Azteca,2021-10-17,X
apertura,2022,13,Pumas UNAM,FC Juárez,1-0,Olímpico de Universitario,2021-10-17,L
apertura,2022,13,Chivas Guadalajara,Toluca,2-0,Estadio Akron,2021-10-18,L
apertura,2022,14,FC Juárez,Atl. San Luis,1-0,Estadio Olímpico Benito Juárez,2021-09-22,L
apertura,2022,14,Querétaro,Monterrey,1-0,Estadio Corregidora,2021-10-20,L
apertura,2022,14,Puebla,Mazatlán,2-0,Cuauhtémoc,2021-10-20,L
apertura,2022,14,América,Santos Laguna,2-1,Estadio Azteca,2021-10-20,L
apertura,2022,14,Atlas Guadalajara,Cruz Azul,0-0,Estadio Jalisco,2021-10-20,X
apertura,2022,14,Toluca,Necaxa,1-1,Nemesio Díez,2021-10-21,X
apertura,2022,14,León,Pumas UNAM,1-2,Estadio León (Nou Camp),2021-10-21,V
apertura,2022,14,Tigres UANL,Pachuca,3-0,Estadio Universitario de Nuevo León,2021-10-21,L
apertura,2022,14,Tijuana,Chivas Guadalajara,0-0,Estadio Caliente,2021-10-21,X
apertura,2022,15,Mazatlán,Querétaro,2-1,Estadio de Mazatlán,2021-10-23,L
apertura,2022,15,Puebla,León,0-1,Cuauhtémoc,2021-10-24,V
apertura,2022,15,Monterrey,Necaxa,0-1,BBVA Bancomer,2021-10-24,V
apertura,2022,15,América,Tigres UANL,1-0,Estadio Azteca,2021-10-24,L
apertura,2022,15,Chivas Guadalajara,Cruz Azul,1-1,Estadio Akron,2021-10-24,X
apertura,2022,15,Pumas UNAM,Tijuana,3-1,Olímpico de Universitario,2021-10-24,L
apertura,2022,15,Atl. San Luis,Atlas Guadalajara,2-6,Alfonso Lastras Ramírez,2021-10-25,V
apertura,2022,15,Santos Laguna,Toluca,2-2,Nuevo Estadio Corona,2021-10-25,X
apertura,2022,15,Pachuca,FC Juárez,1-1,Estadio Miguel Hidalgo,2021-10-25,X
apertura,2022,16,Atlas Guadalajara,Tijuana,0-2,Estadio Jalisco,2021-10-29,V
apertura,2022,16,Necaxa,Mazatlán,2-1,Estadio Victoria de Aguascalientes,2021-10-30,L
apertura,2022,16,FC Juárez,Puebla,0-2,Estadio Olímpico Benito Juárez,2021-10-30,V
apertura,2022,16,Querétaro,Santos Laguna,2-3,Estadio Corregidora,2021-10-31,V
apertura,2022,16,Pachuca,Pumas UNAM,1-1,Estadio Miguel Hidalgo,2021-10-31,X
apertura,2022,16,Tigres UANL,Chivas Guadalajara,2-1,Estadio Universitario de Nuevo León,2021-10-31,L
apertura,2022,16,Toluca,León,0-0,Nemesio Díez,2021-10-31,X
apertura,2022,16,Cruz Azul,América,2-1,Estadio Azteca,2021-11-01,L
apertura,2022,16,Atl. San Luis,Monterrey,1-1,Alfonso Lastras Ramírez,2021-11-01,X
apertura,2022,17,Atlas Guadalajara,Querétaro,2-0,Estadio Jalisco,2021-11-05,L
apertura,2022,17,Puebla,Toluca,1-0,Cuauhtémoc,2021-11-06,L
apertura,2022,17,Mazatlán,Chivas Guadalajara,0-1,Estadio de Mazatlán,2021-11-06,V
apertura,2022,17,León,Necaxa,3-0,Estadio León (Nou Camp),2021-11-07,L
apertura,2022,17,América,Monterrey,0-0,Estadio Azteca,2021-11-07,X
apertura,2022,17,Tigres UANL,FC Juárez,3-0,Estadio Universitario de Nuevo León,2021-11-07,L
apertura,2022,17,Tijuana,Pachuca,3-2,Estadio Caliente,2021-11-07,L
apertura,2022,17,Pumas UNAM,Cruz Azul,4-3,Olímpico de Universitario,2021-11-08,L
apertura,2022,17,Santos Laguna,Atl. San Luis,0-0,Nuevo Estadio Corona,2021-11-08,X
clausura,2022,1,Atl. San Luis,Pachuca,0-2,Alfonso Lastras Ramírez,2022-01-07,V
clausura,2022,1,FC Juárez,Necaxa,2-1,Estadio Olímpico Benito Juárez,2022-01-08,L
clausura,2022,1,Puebla,América,1-1,Cuauhtémoc,2022-01-08,X
clausura,2022,1,Monterrey,Querétaro,0-0,BBVA Bancomer,2022-01-09,X
clausura,2022,1,Cruz Azul,Tijuana,2-0,Estadio Azteca,2022-01-09,L
clausura,2022,1,Chivas Guadalajara,Mazatlán,3-0,Estadio Akron,2022-01-10,L
clausura,2022,1,Pumas UNAM,Toluca,5-0,Olímpico de Universitario,2022-01-11,L
clausura,2022,1,Santos Laguna,Tigres UANL,1-1,Nuevo Estadio Corona,2022-01-13,X
clausura,2022,1,León,Atlas Guadalajara,1-1,Estadio León (Nou Camp),2022-01-20,X
clausura,2022,2,Querétaro,Pumas UNAM,1-3,Estadio Corregidora,2022-01-15,V
clausura,2022,2,Necaxa,Monterrey,0-4,Estadio Victoria de Aguascalientes,2022-01-15,V
clausura,2022,2,Atlas Guadalajara,Atl. San Luis,1-0,Estadio Jalisco,2022-01-16,L
clausura,2022,2,Tigres UANL,Puebla,0-2,Estadio Universitario de Nuevo León,2022-01-16,V
clausura,2022,2,Cruz Azul,FC Juárez,1-0,Estadio Azteca,2022-01-16,L
clausura,2022,2,Tijuana,León,1-1,Estadio Caliente,2022-01-16,X
clausura,2022,2,Toluca,Santos Laguna,3-1,Nemesio Díez,2022-01-16,L
clausura,2022,2,Pachuca,Chivas Guadalajara,2-1,Estadio Miguel Hidalgo,2022-01-17,L
clausura,2022,2,Mazatlán,América,2-1,Estadio de Mazatlán,2022-02-17,L
clausura,2022,3,Atl. San Luis,FC Juárez,0-1,Alfonso Lastras Ramírez,2022-01-21,V
clausura,2022,3,Mazatlán,Toluca,1-2,Estadio de Mazatlán,2022-01-22,V
clausura,2022,3,Chivas Guadalajara,Querétaro,1-1,Estadio Akron,2022-01-23,X
clausura,2022,3,León,Pachuca,2-1,Estadio León (Nou Camp),2022-01-23,L
clausura,2022,3,América,Atlas Guadalajara,0-2,Estadio Azteca,2022-01-23,V
clausura,2022,3,Monterrey,Cruz Azul,2-2,BBVA Bancomer,2022-01-23,X
clausura,2022,3,Pumas UNAM,Tigres UANL,1-2,Olímpico de Universitario,2022-01-23,V
clausura,2022,3,Santos Laguna,Necaxa,1-4,Nuevo Estadio Corona,2022-01-24,V
clausura,2022,3,Puebla,Tijuana,3-1,Cuauhtémoc,2022-01-29,L
clausura,2022,4,Necaxa,Pachuca,1-3,Estadio Victoria de Aguascalientes,2022-02-06,V
clausura,2022,4,América,Atl. San Luis,2-3,Estadio Azteca,2022-02-06,V
clausura,2022,4,Tijuana,Pumas UNAM,1-0,Estadio Caliente,2022-02-06,L
clausura,2022,4,Querétaro,Puebla,0-2,Estadio Corregidora,2022-02-06,V
clausura,2022,4,Atlas Guadalajara,Santos Laguna,2-1,Estadio Jalisco,2022-02-07,L
clausura,2022,4,Tigres UANL,Mazatlán,4-3,Estadio Universitario de Nuevo León,2022-02-07,L
clausura,2022,4,León,Cruz Azul,0-1,Estadio León (Nou Camp),2022-02-08,V
clausura,2022,4,FC Juárez,Chivas Guadalajara,1-3,Estadio Olímpico Benito Juárez,2022-02-10,V
clausura,2022,4,Toluca,Monterrey,2-2,Nemesio Díez,2022-04-07,X
clausura,2022,5,Mazatlán,Tijuana,2-0,Estadio de Mazatlán,2022-02-12,L
clausura,2022,5,Puebla,Atlas Guadalajara,1-1,Cuauhtémoc,2022-02-12,X
clausura,2022,5,Atl. San Luis,Toluca,0-1,Alfonso Lastras Ramírez,2022-02-13,V
clausura,2022,5,Chivas Guadalajara,Tigres UANL,1-3,Estadio Akron,2022-02-13,V
clausura,2022,5,Cruz Azul,Necaxa,1-2,Estadio Azteca,2022-02-13,V
clausura,2022,5,Santos Laguna,América,2-3,Nuevo Estadio Corona,2022-02-13,V
clausura,2022,5,Pumas UNAM,León,2-1,Olímpico de Universitario,2022-02-13,L
clausura,2022,5,Pachuca,Querétaro,2-2,Estadio Miguel Hidalgo,2022-02-15,X
clausura,2022,5,Monterrey,FC Juárez,3-0,BBVA Bancomer,2022-03-16,L
clausura,2022,6,Puebla,Monterrey,1-0,Cuauhtémoc,2022-02-19,L
clausura,2022,6,FC Juárez,Santos Laguna,0-0,Estadio Olímpico Benito Juárez,2022-02-19,X
clausura,2022,6,Tijuana,Necaxa,1-1,Estadio Caliente,2022-02-19,X
clausura,2022,6,Querétaro,Mazatlán,2-0,Estadio Corregidora,2022-02-20,L
clausura,2022,6,Tigres UANL,Atl. San Luis,2-1,Estadio Universitario de Nuevo León,2022-02-20,L
clausura,2022,6,León,Chivas Guadalajara,2-1,Estadio León (Nou Camp),2022-02-20,L
clausura,2022,6,América,Pachuca,1-3,Estadio Azteca,2022-02-20,V
clausura,2022,6,Toluca,Cruz Azul,1-4,Nemesio Díez,2022-02-21,V
clausura,2022,6,Atlas Guadalajara,Pumas UNAM,0-0,Estadio Jalisco,2022-02-21,X
clausura,2022,7,Pachuca,Mazatlán,3-1,Estadio Miguel Hidalgo,2022-02-25,L
clausura,2022,7,Querétaro,Toluca,1-1,Estadio Corregidora,2022-02-25,X
clausura,2022,7,Necaxa,León,0-1,Estadio Victoria de Aguascalientes,2022-02-26,V
clausura,2022,7,FC Juárez,Tigres UANL,2-3,Estadio Olímpico Benito Juárez,2022-02-26,V
clausura,2022,7,Tijuana,Atlas Guadalajara,2-0,Estadio Caliente,2022-02-26,L
clausura,2022,7,Monterrey,Atl. San Luis,0-2,BBVA Bancomer,2022-02-27,V
clausura,2022,7,Chivas Guadalajara,Puebla,2-3,Estadio Akron,2022-02-27,V
clausura,2022,7,Pumas UNAM,América,0-0,Olímpico de Universitario,2022-02-27,X
clausura,2022,7,Cruz Azul,Santos Laguna,1-2,Estadio Azteca,2022-02-28,V
clausura,2022,8,Toluca,Tijuana,1-2,Nemesio Díez,2022-03-02,V
clausura,2022,8,Puebla,FC Juárez,1-1,Cuauhtémoc,2022-03-02,X
clausura,2022,8,León,Monterrey,0-0,Estadio León (Nou Camp),2022-03-02,X
clausura,2022,8,Mazatlán,Necaxa,0-0,Estadio de Mazatlán,2022-03-02,X
clausura,2022,8,América,Querétaro,1-1,Estadio Azteca,2022-03-02,X
clausura,2022,8,Atlas Guadalajara,Pachuca,0-1,Estadio Jalisco,2022-03-03,V
clausura,2022,8,Tigres UANL,Cruz Azul,2-2,Estadio Universitario de Nuevo León,2022-03-03,X
clausura,2022,8,Atl. San Luis,Chivas Guadalajara,2-2,Alfonso Lastras Ramírez,2022-03-03,X
clausura,2022,8,Santos Laguna,Pumas UNAM,3-2,Nuevo Estadio Corona,2022-03-03,L
clausura,2022,9,Necaxa,Toluca,0-1,Estadio Victoria de Aguascalientes,2022-03-05,V
clausura,2022,9,FC Juárez,León,0-1,Estadio Olímpico Benito Juárez,2022-03-05,V
clausura,2022,9,Querétaro,Atlas Guadalajara,0-3,Estadio Corregidora,2022-03-06,V
clausura,2022,9,Monterrey,América,2-1,BBVA Bancomer,2022-03-06,L
clausura,2022,9,Cruz Azul,Puebla,1-3,Estadio Azteca,2022-03-06,V
clausura,2022,9,Chivas Guadalajara,Santos Laguna,1-0,Estadio Akron,2022-03-06,L
clausura,2022,9,Pumas UNAM,Mazatlán,1-1,Olímpico de Universitario,2022-03-27,X
clausura,2022,9,Tijuana,Atl. San Luis,1-1,Estadio Caliente,2022-04-07,X
clausura,2022,9,Pachuca,Tigres UANL,2-1,Estadio Miguel Hidalgo,2022-04-08,L
clausura,2022,10,Necaxa,Querétaro,1-0,Estadio Victoria de Aguascalientes,2022-03-12,L
clausura,2022,10,FC Juárez,Atlas Guadalajara,1-2,Estadio Olímpico Benito Juárez,2022-03-12,V
clausura,2022,10,Monterrey,Mazatlán,2-1,BBVA Bancomer,2022-03-12,L
clausura,2022,10,León,Tigres UANL,0-3,Estadio León (Nou Camp),2022-03-13,V
clausura,2022,10,Cruz Azul,Pumas UNAM,2-1,Estadio Azteca,2022-03-13,L
clausura,2022,10,Chivas Guadalajara,América,0-0,Estadio Akron,2022-03-13,X
clausura,2022,10,Toluca,Pachuca,0-3,Nemesio Díez,2022-03-13,V
clausura,2022,10,Atl. San Luis,Puebla,2-1,Alfonso Lastras Ramírez,2022-03-14,L
clausura,2022,10,Santos Laguna,Tijuana,4-0,Nuevo Estadio Corona,2022-03-14,L
clausura,2022,11,Querétaro,Atl. San Luis,2-1,Estadio Corregidora,2022-03-18,L
clausura,2022,11,Puebla,Santos Laguna,2-2,Cuauhtémoc,2022-03-19,X
clausura,2022,11,Pumas UNAM,Necaxa,1-3,Olímpico de Universitario,2022-03-20,V
clausura,2022,11,Tigres UANL,Monterrey,2-0,Estadio Universitario de Nuevo León,2022-03-20,L
clausura,2022,11,Pachuca,Cruz Azul,1-0,Estadio Miguel Hidalgo,2022-03-20,L
clausura,2022,11,América,Toluca,3-0,Estadio Azteca,2022-03-21,L
clausura,2022,11,Atlas Guadalajara,Chivas Guadalajara,1-1,Estadio Jalisco,2022-03-21,X
clausura,2022,11,Mazatlán,León,1-2,Estadio de Mazatlán,2022-03-21,V
clausura,2022,11,Tijuana,FC Juárez,1-0,Estadio Caliente,2022-03-21,L
clausura,2022,12,Atl. San Luis,Mazatlán,1-0,Alfonso Lastras Ramírez,2022-04-02,L
clausura,2022,12,Cruz Azul,Atlas Guadalajara,1-0,Estadio Azteca,2022-04-03,L
clausura,2022,12,Necaxa,América,0-1,Estadio Victoria de Aguascalientes,2022-04-03,V
clausura,2022,12,FC Juárez,Pumas UNAM,0-1,Estadio Olímpico Benito Juárez,2022-04-03,V
clausura,2022,12,Toluca,Puebla,2-1,Nemesio Díez,2022-04-03,L
clausura,2022,12,León,Querétaro,1-1,Estadio León (Nou Camp),2022-04-04,X
clausura,2022,12,Tigres UANL,Tijuana,2-0,Estadio Universitario de Nuevo León,2022-04-04,L
clausura,2022,12,Santos Laguna,Pachuca,3-1,Nuevo Estadio Corona,2022-04-04,L
clausura,2022,12,Chivas Guadalajara,Monterrey,1-3,Estadio Akron,2022-04-14,V
clausura,2022,13,Atlas Guadalajara,Necaxa,2-1,Estadio Jalisco,2022-04-08,L
clausura,2022,13,Puebla,Pumas UNAM,2-2,Cuauhtémoc,2022-04-09,X
clausura,2022,13,Mazatlán,Cruz Azul,1-1,Estadio de Mazatlán,2022-04-09,X
clausura,2022,13,Atl. San Luis,León,2-0,Alfonso Lastras Ramírez,2022-04-10,L
clausura,2022,13,Toluca,Chivas Guadalajara,1-1,Nemesio Díez,2022-04-10,X
clausura,2022,13,Monterrey,Santos Laguna,1-0,BBVA Bancomer,2022-04-10,L
clausura,2022,13,América,FC Juárez,3-0,Estadio Azteca,2022-04-10,L
clausura,2022,13,Querétaro,Tigres UANL,0-1,Estadio Corregidora,2022-04-11,V
clausura,2022,13,Pachuca,Tijuana,0-0,Estadio Miguel Hidalgo,2022-04-12,X
clausura,2022,14,Atlas Guadalajara,Mazatlán,1-2,Estadio Jalisco,2022-04-15,V
clausura,2022,14,Necaxa,Atl. San Luis,4-2,Estadio Victoria de Aguascalientes,2022-04-16,L
clausura,2022,14,FC Juárez,Pachuca,1-2,Estadio Olímpico Benito Juárez,2022-04-16,V
clausura,2022,14,Tijuana,América,1-3,Estadio Caliente,2022-04-16,V
clausura,2022,14,León,Puebla,0-1,Estadio León (Nou Camp),2022-04-17,V
clausura,2022,14,Santos Laguna,Querétaro,1-1,Nuevo Estadio Corona,2022-04-17,X
clausura,2022,14,Tigres UANL,Toluca,3-0,Estadio Universitario de Nuevo León,2022-04-17,L
clausura,2022,14,Cruz Azul,Chivas Guadalajara,0-1,Estadio Azteca,2022-04-17,V
